,Season,GameNumber,EventNumber,Period,AdvantageType,EventTimeFromZero,EventTimeFromTwenty,EventType,EventDetail,TeamCode,VPlayer,VPosition,HPlayer,HPosition,PlayerNumber,PlayerName,ShotType,Zone,Length,ShotResult,ShotTeamCode,ShotPlayerNumber,ShotPlayerName,WinTeamCode,VTeamCode,HTeamCode,HitterTeamCode,HitterPlayerNumber,HitterPlayerName,HitteeTeamCode,HitteePlayerNumber,HitteePlayerName,PenaltyTeamCode,PenaltyPlayerNumber,PenaltyPlayerName,PenaltyType,DrawnByTeamCode,DrawnByPlayerNumber,DrawnByPlayerName,GameDate,GoalNumber,GoalTime,Assist1Player,Assist2Player,TBGoalandEvent,Counts,block,faceoff,giveaway,goal,hit,miss,penalty,shot,takeaway,eventvalue,heventvalue,veventvalue,vp,hp,vgp,hgp,gp,plyr,zs,vzs,hzs,zvp,zhp,zplyr,vmax,vmin,pos,vpos,hmax,hmin,hpos,position
144,2010,20002,207.0,2,EV,1035,165.0,GOAL,"PHI #11 BETTS(1), Wrist, Off. Zone, 7 ft.Assists: #36 POWE(1); #21 VAN RIEMSDYK(1)",PHI,11.0,C,71.0,C,11.0,BETTS,Wrist,O,7.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,36 D.POWE(1),21 J.VAN RIEMSDYK(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.4814814814814815,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,2,-2,-2.0,2,-5,1,1,5,-2,4,4.0
145,2010,20002,207.0,2,EV,1035,165.0,GOAL,"PHI #11 BETTS(1), Wrist, Off. Zone, 7 ft.Assists: #36 POWE(1); #21 VAN RIEMSDYK(1)",PHI,36.0,RW,87.0,RW,11.0,BETTS,Wrist,O,7.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,36 D.POWE(1),21 J.VAN RIEMSDYK(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.4814814814814815,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,2,-2,-2.0,2,-5,1,1,3,-2,4,4.0
146,2010,20002,207.0,2,EV,1035,165.0,GOAL,"PHI #11 BETTS(1), Wrist, Off. Zone, 7 ft.Assists: #36 POWE(1); #21 VAN RIEMSDYK(1)",PHI,21.0,LW,27.0,LW,11.0,BETTS,Wrist,O,7.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,36 D.POWE(1),21 J.VAN RIEMSDYK(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.4814814814814815,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,2,-2,-2.0,2,-3,1,1,3,-2,4,4.0
147,2010,20002,207.0,2,EV,1035,165.0,GOAL,"PHI #11 BETTS(1), Wrist, Off. Zone, 7 ft.Assists: #36 POWE(1); #21 VAN RIEMSDYK(1)",PHI,5.0,RD,4.0,RD,11.0,BETTS,Wrist,O,7.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,36 D.POWE(1),21 J.VAN RIEMSDYK(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.07407407407407407,-0.2962962962962963,1,1,1,-0.2962962962962963,1,1,-1,0,1,1.0,0,-3,1,1,1,0,1,1.0
148,2010,20002,207.0,2,EV,1035,165.0,GOAL,"PHI #11 BETTS(1), Wrist, Off. Zone, 7 ft.Assists: #36 POWE(1); #21 VAN RIEMSDYK(1)",PHI,44.0,LD,7.0,LD,11.0,BETTS,Wrist,O,7.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,36 D.POWE(1),21 J.VAN RIEMSDYK(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.07407407407407407,-0.07407407407407407,1,1,1,-0.07407407407407407,1,1,-1,0,0,0.0,0,-3,1,1,3,0,4,4.0
149,2010,20002,207.0,2,EV,1035,165.0,GOAL,"PHI #11 BETTS(1), Wrist, Off. Zone, 7 ft.Assists: #36 POWE(1); #21 VAN RIEMSDYK(1)",PHI,35.0,G,29.0,G,11.0,BETTS,Wrist,O,7.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,36 D.POWE(1),21 J.VAN RIEMSDYK(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,-0.1111111111111111,0.1111111111111111,1,1,1,0.1111111111111111,1,1,-1,-3,3,3.0,-3,-3,3,3,3,3,3,3.0
150,2010,20002,227.0,3,EV,36,1164.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #10 LETESTU,PIT,17.0,C,10.0,C,,,,O,,,,,,PIT,PHI,PIT,,,,,,,,,,,,,,2010-10-07,3.0,44.0,,,8.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,-0.5925925925925926,0.5925925925925926,1,1,1,0.5925925925925926,1,-1,1,-5,5,5.0,2,-5,4,4,5,-2,1,1.0
151,2010,20002,227.0,3,EV,36,1164.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #10 LETESTU,PIT,18.0,RW,48.0,RW,,,,O,,,,,,PIT,PHI,PIT,,,,,,,,,,,,,,2010-10-07,3.0,44.0,,,8.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,-0.5925925925925926,0.4074074074074074,1,1,1,0.4074074074074074,1,-1,1,-5,2,2.0,2,-5,4,4,3,-2,3,3.0
152,2010,20002,227.0,3,EV,36,1164.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #10 LETESTU,PIT,13.0,LW,24.0,LW,,,,O,,,,,,PIT,PHI,PIT,,,,,,,,,,,,,,2010-10-07,3.0,44.0,,,8.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,-0.4074074074074074,0.4074074074074074,1,1,1,0.4074074074074074,1,-1,1,-2,2,2.0,2,-3,3,3,3,-2,3,3.0
153,2010,20002,227.0,3,EV,36,1164.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #10 LETESTU,PIT,5.0,RD,7.0,RD,,,,O,,,,,,PIT,PHI,PIT,,,,,,,,,,,,,,2010-10-07,3.0,44.0,,,8.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.07407407407407407,-0.07407407407407407,1,1,1,-0.07407407407407407,1,-1,1,0,0,0.0,0,-3,1,1,1,0,4,4.0
154,2010,20002,227.0,3,EV,36,1164.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #10 LETESTU,PIT,44.0,LD,58.0,LD,,,,O,,,,,,PIT,PHI,PIT,,,,,,,,,,,,,,2010-10-07,3.0,44.0,,,8.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.07407407407407407,0.4074074074074074,1,1,1,0.4074074074074074,1,-1,1,0,2,2.0,0,-3,1,1,3,0,3,3.0
155,2010,20002,227.0,3,EV,36,1164.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #10 LETESTU,PIT,35.0,G,29.0,G,,,,O,,,,,,PIT,PHI,PIT,,,,,,,,,,,,,,2010-10-07,3.0,44.0,,,8.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,-0.1111111111111111,0.1111111111111111,1,1,1,0.1111111111111111,1,-1,1,-3,3,3.0,-3,-3,3,3,3,3,3,3.0
156,2010,20002,228.0,3,EV,44,1156.0,GOAL,"PIT #48 KENNEDY(1), Snap, Off. Zone, 21 ft.Assists: #7 MARTIN(1); #58 LETANG(1)",PIT,17.0,C,10.0,C,48.0,KENNEDY,Snap,O,21.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,3.0,44.0,7 P.MARTIN(1),58 K.LETANG(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,-0.5925925925925926,0.5925925925925926,1,1,1,0.5925925925925926,1,-1,1,-5,5,5.0,2,-5,4,4,5,-2,1,1.0
157,2010,20002,228.0,3,EV,44,1156.0,GOAL,"PIT #48 KENNEDY(1), Snap, Off. Zone, 21 ft.Assists: #7 MARTIN(1); #58 LETANG(1)",PIT,18.0,RW,48.0,RW,48.0,KENNEDY,Snap,O,21.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,3.0,44.0,7 P.MARTIN(1),58 K.LETANG(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,-0.5925925925925926,0.4074074074074074,1,1,1,0.4074074074074074,1,-1,1,-5,2,2.0,2,-5,4,4,3,-2,3,3.0
158,2010,20002,228.0,3,EV,44,1156.0,GOAL,"PIT #48 KENNEDY(1), Snap, Off. Zone, 21 ft.Assists: #7 MARTIN(1); #58 LETANG(1)",PIT,13.0,LW,24.0,LW,48.0,KENNEDY,Snap,O,21.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,3.0,44.0,7 P.MARTIN(1),58 K.LETANG(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,-0.4074074074074074,0.4074074074074074,1,1,1,0.4074074074074074,1,-1,1,-2,2,2.0,2,-3,3,3,3,-2,3,3.0
159,2010,20002,228.0,3,EV,44,1156.0,GOAL,"PIT #48 KENNEDY(1), Snap, Off. Zone, 21 ft.Assists: #7 MARTIN(1); #58 LETANG(1)",PIT,5.0,RD,7.0,RD,48.0,KENNEDY,Snap,O,21.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,3.0,44.0,7 P.MARTIN(1),58 K.LETANG(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,0.07407407407407407,-0.07407407407407407,1,1,1,-0.07407407407407407,1,-1,1,0,0,0.0,0,-3,1,1,1,0,4,4.0
160,2010,20002,228.0,3,EV,44,1156.0,GOAL,"PIT #48 KENNEDY(1), Snap, Off. Zone, 21 ft.Assists: #7 MARTIN(1); #58 LETANG(1)",PIT,44.0,LD,58.0,LD,48.0,KENNEDY,Snap,O,21.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,3.0,44.0,7 P.MARTIN(1),58 K.LETANG(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,0.07407407407407407,0.4074074074074074,1,1,1,0.4074074074074074,1,-1,1,0,2,2.0,0,-3,1,1,3,0,3,3.0
161,2010,20002,228.0,3,EV,44,1156.0,GOAL,"PIT #48 KENNEDY(1), Snap, Off. Zone, 21 ft.Assists: #7 MARTIN(1); #58 LETANG(1)",PIT,35.0,G,29.0,G,48.0,KENNEDY,Snap,O,21.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,3.0,44.0,7 P.MARTIN(1),58 K.LETANG(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,-0.1111111111111111,0.1111111111111111,1,1,1,0.1111111111111111,1,-1,1,-3,3,3.0,-3,-3,3,3,3,3,3,3.0
